code,month_label,rental_percentage
1244,2,0.0010325197801443174
1244,3,0.0011556811424311543
1244,4,0.0011740145657446683
1244,5,0.0014378923041804604
1244,6,0.0014903067927835684
1244,7,0.0009716008829103086
1244,8,0.0012751078580182464
1244,9,0.0012446614476671997
1244,10,0.001265695086266211
1244,11,0.0011562655700212022
1244,12,0.0009982091427623969
1245,1,0.0009826131714013762
1245,2,0.0010714313863924613
1245,3,0.00101019818377104
1245,4,0.0009998324980457153
1245,5,0.001077678379394215
1245,6,0.0012343285832393089
1245,7,0.0006391236423833335
1245,8,0.0010089305863850246
1245,9,0.0010635827898447128
1245,10,0.0011985024017104853
1245,11,0.0011388537865029335
1245,12,0.0010533482626422883
1246,1,0.0008630352395802211
1246,2,0.0007767120303475265
1246,3,0.0008486576389072442
1246,4,0.0008483354807813054
1246,5,0.000908568660894611
1246,6,0.0009858060497011931
1246,7,0.0007063440328530097
1246,8,0.0006988895699001738
1246,9,0.0007896544116170853
1246,10,0.0009183856978541242
1246,11,0.0009075935538467089
1246,12,0.001019927320350278
1247,1,0.0006202460003021501
1247,2,0.0007866119944012987
1247,3,0.0007296072127887341
1247,4,0.0006926997297183141
1247,5,0.0007106514165351596
1247,6,0.0007637925864071429
1247,7,0.0005294926579658986
1247,8,0.0006304077807976916
1247,9,0.000602597788888696
1247,10,0.0007014105499891379
1247,11,0.0005948627169651352
1247,12,0.0005697211883953737
1248,1,0.0009716123922918187
1248,2,0.0009148875769771401
1248,3,0.001154948683617926
1248,4,0.0011920255286561607
1248,5,0.0011148918631746925
1248,6,0.0013552762162278586
1248,7,0.0012491442816193056
1248,8,0.0011711326395978001
1248,9,0.0014038993262773633
1248,10,0.0016642128780178585
1248,11,0.0013861067361701479
1248,12,0.001169280660494591
1249,1,0.0008846586026145372
1249,2,0.0008644186572812024
1249,3,0.0007417149393372962
1249,4,0.0005925994395344716
1249,5,0.000592778878577162
1249,6,0.0006792949250041835
1249,7,0.0003773401233710942
1249,8,0.0005414931052111897
1249,9,0.0006245796945028304
1249,10,0.0007742384036830526
1249,11,0.0007891717695688687
1249,12,0.000840430917872914
125,1,0.002179908348133239
125,2,0.0018837447976955393
125,3,0.002596063109961757
125,4,0.002165479352995513
125,5,0.0019764026260003995
125,6,0.002175149288332209
125,7,0.0018682286682743748
125,8,0.0016990623363381079
125,9,0.001754052082338043
125,10,0.0015668116486325784
125,11,0.00181928544752482
125,12,0.0017209083929362128
1250,1,3.119910645759106e-05
1250,2,7.902351253434483e-05
1250,3,0.0002448675083701207
1250,4,0.00022737823421852942
1250,5,0.00018396496441360085
1250,6,0.00021787142106841493
1250,7,0.00016273422591692554
1250,8,0.00015130912656302327
1250,9,0.0001601967762374303
1250,10,0.0001126392897791186
1250,11,0.0001960930284194467
1250,12,0.00014735248238121612
1250.<U+BB38><U+C815>2,1,0.00018461370630896363
1250.<U+BB38><U+C815>2,2,0.00023703743837026603
1250.<U+BB38><U+C815>2,3,0.0002919870571340277
1250.<U+BB38><U+C815>2,4,0.00025302337850003725
1250.<U+BB38><U+C815>2,5,0.00024182365790199572
1250.<U+BB38><U+C815>2,12,0.00016817063166529942
1251,1,0.0007411710274776402
1251,2,0.0009571247504181171
1251,3,0.0010184393984308054
1251,4,0.0014852860678706509
1251,5,0.0016068788184759174
1251,6,0.0015333840319301751
1251,7,0.0014964275746327342
1251,8,0.0015433530909428374
1251,9,0.0017952096135306652
1251,10,0.0016224139704592074
1251,11,0.0008178645668701663
1251,12,0.0008124760301077915
1253,1,0.0004274291591434211
1253,2,0.0004218330896814826
1253,3,0.0004517091690969039
1253,4,0.0004522027645758216
1253,5,0.0004317991733045936
1253,6,0.0005243825457654246
1253,7,0.0004263818544974194
1253,8,0.0004882241150433551
1253,9,0.00039582252783329193
1253,10,0.0004341564657545851
1253,11,0.0002750456117398277
1253,12,0.00035712210660587585
1256,1,0.0004541902745061517
1256,2,0.0005333260438613064
1256,3,0.000507947921346454
1256,4,0.000500689638718308
1256,5,0.0005849860300752366
1256,6,0.0006950346854615975
1256,7,0.0006673012392347673
1256,8,0.0006193586913979753
1256,9,0.0006070236588368996
1256,10,0.0006550165493788688
1256,11,0.00024324195125104492
1256,12,0.00037429092583689244
1257,1,0.0005677720107525962
1257,2,0.0007259238100926929
1257,3,0.0006250097245950781
1257,4,0.0007334737189016444
1257,5,0.0008120606385181312
1257,6,0.0009708946976889061
1257,7,0.0008545819685022905
1257,8,0.0008634707489196528
1257,9,0.000826845244167185
1257,10,0.0009575646091381616
1257,11,0.00046330625855701605
1257,12,0.00044960769876475806
1258,1,0.0006825627711993256
1258,2,0.0005738839664258825
1258,3,0.00036999726307760023
1258,4,0.0003612129292412282
1258,5,0.0003574303298817499
1258,6,0.0004912462079603424
1258,7,0.0005245678678998103
1258,8,0.0005336168530122621
1258,9,0.00043676968588501176
1258,10,0.0004001198090316647
1258,11,0.0003386579101839316
1258,12,0.0005188012530634017
1259,1,0.0008342562825348352
1259,2,0.0007637671838882541
1259,3,0.0008662839618164854
1259,4,0.0009258991830388495
1259,5,0.000893155952985298
1259,6,0.0011258070769276651
1259,7,0.0011391395814184789
1259,8,0.0011136351715038512
1259,9,0.0010624709957630467
1259,10,0.0010748019822948876
1259,11,0.000636564529237477
1259,12,0.0007735517272800873
126,1,0.003286460082769275
126,2,0.0027449285633591816
126,3,0.0029367251002044713
126,4,0.0028586626572408257
126,5,0.002461324322527728
126,6,0.0027539724888684886
126,7,0.002414704159545496
126,8,0.002189418757368537
126,9,0.002108795566581451
126,10,0.002135125471367567
126,11,0.002433728742998525
126,12,0.002646458784636175
1260,1,0.0008874045200987684
1260,2,0.00041312239258817793
1260,3,0.0008595150007594278
1260,4,0.0008304579635639313
1260,5,0.0008966947267979382
1260,6,0.0010230844297319105
1260,7,0.0005482052414966821
1260,8,0.0009623260449408281
1260,9,0.0008778495989333624
1260,10,0.0010846347942370645
1260,11,0.0008950814470519126
1260,12,0.0010356849876948318
1261,11,0.000129306050463276
1261,12,0.00023373152377710143
1262,1,0.0007585440963350715
1262,2,0.000740503939790808
1262,3,0.0009929940519500828
1262,4,0.0007858294090027888
1262,5,0.0009019279927376584
1262,6,0.0008441482055844671
1262,7,0.0008882197693901466
1262,8,0.0009350904021594838
1262,9,0.0009590255438429123
1262,10,0.0010014340778032591
1262,11,0.0005555837424856448
1262,12,0.0007001643836132619
1263,1,0.00015446284102727987
1263,2,0.00021144514452823792
1263,3,0.00022381733597314683
1263,4,0.000212121919563091
1263,5,0.00018732688909718317
1263,6,0.00022284187173917725
1263,7,0.00022455504917028273
1263,8,0.00018964077195898917
1263,9,0.0001537314354924219
1263,10,0.00015354314032784108
1263,11,7.771665258833972e-05
1263,12,0.0001519145383279496
1264,1,0.0005866529579887402
1264,2,0.0006764129567462427
1264,3,0.0007713606099764838
1264,4,0.0008777287134416382
1264,5,0.0010588714438764246
1264,6,0.001078587795555423
1264,7,0.0010445900870309913
1264,8,0.0008806191165967955
1264,9,0.0010272708072624455
1264,10,0.0009015932180826924
1264,11,0.0005188426987772759
1264,12,0.0005508658041047806
1265,1,0.0007465758177304014
1265,2,0.0008559777765704407
1265,3,0.0009026978252047451
1265,4,0.000896530697336677
1265,5,0.0009914620422665956
1265,6,0.0011680559076291447
1265,7,0.0011600495657541731
1265,8,0.0011358271767330948
1265,9,0.0010674995941202755
1265,10,0.001145144406188923
1265,11,0.0006314702598173857
1265,12,0.0005707005857539406
1266,1,0.000193273677012687
1266,2,0.00019432666595694007
1266,3,0.0001844268953461339
1266,4,0.0001433200314850147
1266,5,0.00026188511018513495
1266,6,0.0003156236175934072
1266,7,0.0003109223757742376
1266,8,0.000279417520386383
1266,9,0.00032829563560764864
1266,10,0.0003433920478267973
1266,11,0.00014356940404421008
1266,12,0.00011564350032852005
1267,1,0.0004898004581650049
1267,2,0.0006212033541520196
1267,3,0.0008733998704797412
1267,4,0.0008844249053049883
1267,5,0.0010495552348059145
1267,6,0.0009609537963473814
1267,7,0.0007382133600253829
1267,8,0.0007827725480860405
1267,9,0.00112999788798869
1267,10,0.0012691891106902332
1267,11,0.00043840995710911555
1267,12,0.0005049809555326005
1268,1,0.0010552351621978262
1268,2,0.0014696321178956494
1268,3,0.0008236988965843195
1268,4,0.0015145713487875884
1268,5,0.002736111439494194
1268,6,0.002907713642395956
1268,7,0.0023310086885530565
1268,8,0.002371518376997785
1268,9,0.003543725099458492
1268,10,0.0035118266036559907
1268,11,0.0022532469481474494
1268,12,0.001511484823625923
1269,1,0.0006678513764592716
1269,2,0.0007049896157398287
1269,3,0.000806539548928852
1269,4,0.0008057650401292174
1269,5,0.0008712624182988393
1269,6,0.0008698288673834057
1269,7,0.0009182210512630994
1269,8,0.0011812199147020017
1269,9,0.0010962344418758683
1269,10,0.0011761555823142505
1269,11,0.0005824791335599191
1269,12,0.0007435840709227994
127,1,0.001254789773468331
127,2,0.0012420048385627608
127,3,0.0011911499403896985
127,4,0.0010090223108720998
127,5,0.0008123528860580661
127,6,0.0009099531090654963
127,7,0.0008849855835118731
127,8,0.0007784621838815809
127,9,0.0006180677659845112
127,10,0.0006091578108024931
127,11,0.0008374366924339641
127,12,0.0008481406943643623
1271,1,0.0008571169843374579
1271,2,0.0008405442300871383
1271,3,0.0010008084656736491
1271,4,0.0009551739483377552
1271,5,0.0007519402683398227
1271,6,0.0007886448397609545
1271,7,0.0009318579975689871
1271,8,0.0007918510956798218
1271,9,0.0008060124795443803
1271,10,0.0009469754270465863
1271,11,0.0007492957263344753
1271,12,0.0006292088654766289
1274,1,0.000422238279365022
1274,2,0.0003946549967769647
1274,3,0.00035736198974567967
1274,4,0.00039749879696363347
1274,5,0.00047156961797011803
1274,6,0.0004746780390578014
1274,7,0.0005045670133178418
1274,8,0.0005184859403559597
1274,9,0.0005193823731823412
1274,10,0.0004742440836726914
1274,11,0.00046737186935884295
1274,12,0.0004172082168772776
1275,1,0.0003167803369619717
1275,2,0.0003115349190009211
1275,3,0.00023518023667993675
1275,4,0.00018172024920657819
1275,5,0.00025538403480289927
1275,6,0.00028414409667857916
1275,7,0.0002463741632597029
1275,8,0.000247138240052938
1275,9,0.0002794463944231407
1275,10,0.00027910058512794757
1275,11,0.00021224685810332776
1275,12,0.00022969647251845776
1277,1,0.00036922741261792726
1277,2,0.0005417998591320366
1277,3,0.0004771772918143644
1277,4,0.00035624120819056053
1277,5,0.0005024050856100714
1277,6,0.0005674597849120313
1277,7,0.0005391139439594237
1277,8,0.0005356343080331024
1277,9,0.0006242645674902553
1277,10,0.0005627393911522845
1277,11,0.00047594749998928045
1277,12,0.00039581624282198524
1278,1,0.0013468409028449392
1278,2,0.001377074641960593
1278,3,0.001205440730035811
1278,4,0.0010625222756679513
1278,5,0.0013263314639395903
1278,6,0.0013445069064412071
1278,7,0.0013009646775816784
1278,8,0.0013163894010983024
1278,9,0.0016824253360899631
1278,10,0.001643592334642358
1278,11,0.0017419249718076144
1278,12,0.0014171452009844134
1279,1,0.00016783064209905784
1279,2,0.00023703743837026603
1279,3,0.00022836341822544582
1279,4,0.0002269711164809564
1279,5,0.0002530625214012672
1279,6,0.00024023844908684536
1279,7,0.0002509198120283321
1279,8,0.00030261825312604654
1279,9,0.0002794463944231407
1279,10,0.0004507966090413462
1279,11,0.00025405305742671054
1279,12,0.00023995077932731747
128,1,0.003037535667639296
128,2,0.0029766727004938622
128,3,0.0025756423696654874
128,4,0.0022940562894379116
128,5,0.0021057222042886723
128,6,0.0022765312771542536
128,7,0.0022291236069849328
128,8,0.002012187172685076
128,9,0.001693139923743342
128,10,0.0017833688408995484
128,11,0.002091588720610095
128,12,0.002577101735190837
1280,1,0.0004006956580115006
1280,2,0.00047858987556663235
1280,3,0.00042832342622384613
1280,4,0.00021394911317122893
1280,5,0.00029271872028904604
1280,6,0.00038686674387433375
1280,7,0.0004591105256315497
1280,8,0.00040349100416806207
1280,9,0.00036780605127158884
1280,10,0.00011723737315672594
1280,11,0.00036553625562239783
1280,12,0.0003465955701394586
1282,1,0.0005811135982679877
1282,2,0.0005688898520886384
1282,3,0.00047490501899620074
1282,4,0.0003581358812586792
1282,5,0.0005750761960499957
1282,6,0.00057905750314381
1282,7,0.0007109394674136077
1282,8,0.0006244023289500761
1282,9,0.0006975384292670172
1282,10,0.0006300563344487272
1282,11,0.0005852867905273584
1282,12,0.0005393765381460213
1283,1,0.0003545422314342597
1283,2,0.00028895992487041954
1283,3,0.00021245750849830034
1283,4,0.00022057183039337822
1283,5,0.00023380803541514126
1283,6,0.0003015406740262473
1283,7,0.00035274234444562634
1283,8,0.00039945609412638146
1283,9,0.0002844749927803695
1283,10,0.00028893339707012456
1283,11,0.0003676801632800072
1283,12,0.00032608695652173916
1285,1,0.00031468245393573345
1285,2,0.00030250492134872045
1285,3,0.0004033284252240461
1285,4,0.00027511459814231885
1285,5,0.00043322791752184193
1285,6,0.00043988488436246513
1285,7,0.00035365147419935217
1285,8,0.000337923715990752
1285,9,0.00040013275499663084
1285,10,0.00037289048365332834
1285,11,0.0003666082094512025
1285,12,0.0003835110746513536
1286,1,0.0006923013986586136
1286,2,0.0007223998121760488
1286,3,0.0006135136609041828
1286,4,0.00043976708365129225
1286,5,0.0007483857251352932
1286,6,0.0009087640643043771
1286,7,0.0007836698477116749
1286,8,0.0006929957996586467
1286,9,0.0008225350170038461
1286,10,0.0007775485135813824
1286,11,0.0006646113738589052
1286,12,0.000662428219852338
1287,1,0.00029580150669958945
1287,2,0.00027541492839211864
1287,3,0.0002215465997709549
1287,4,0.00018244227750430063
1287,5,0.00030419303127173224
1287,6,0.00038769515231946083
1287,7,0.0003181954138040444
1287,8,0.0003490197186053737
1287,9,0.000371397907241038
1287,10,0.00037591596425092124
1287,11,0.0002551250112555152
1287,12,0.00028506972928630023
1288,1,0.0013258620725825569
1288,2,0.0012687146701341858
1288,3,0.0010588791332642562
1288,4,0.0006211799307047842
1288,5,0.0008976821123336582
1288,6,0.001123321851592284
1288,7,0.0012664177469400965
1288,8,0.001182228642212422
1288,9,0.001198961522602113
1288,10,0.0011799374330612419
1288,11,0.001323862978573787
1288,12,0.0013002461033634126
1289,1,0.00017412429117777251
1289,2,0.00020768994600061405
1289,3,0.00032834342222464596
1289,4,0.00028441774198675846
1289,5,0.0005535470306216605
1289,6,0.0008043846002183685
1289,7,0.0007345768410104795
1289,8,0.0006778648870023443
1289,9,0.0007363304737370675
1289,10,0.00037364685380272654
1289,11,0.0002701323648587808
1289,12,0.00020508613617719443
129,1,0.0017924462475857317
129,2,0.0016722162125045587
129,3,0.0015511667356808876
129,4,0.001368181597555923
129,5,0.0013916086973683858
129,6,0.001490005629813686
129,7,0.0015835623338029284
129,8,0.0014979813775103535
129,9,0.0013348624541666212
129,10,0.0011961036236690255
129,11,0.001233603882889797
129,12,0.0013203999347532495
1290,1,0.000537058054716985
1290,2,0.0005598598544364378
1290,3,0.00046240751849630076
1290,4,0.0003978129605312201
1290,5,0.00038812930064039005
1290,9,9.48249975934565e-05
1290,10,0.00038499240604370004
1290,11,0.00047594749998928045
1290,12,0.0006173092698933552
1291,1,0.000291605740647113
1291,2,0.0003386249119575229
1291,3,0.0006589591172674556
1291,4,0.0008085279630256148
1291,5,0.0007627462966966609
1291,9,0.00028016476561703056
1291,10,0.00052189540308478
1291,11,0.0005960063288154053
1291,12,0.00042042657916324856
1293,1,0.0012398488685067897
1293,2,0.0009255747593505625
1293,3,0.0010179782225373107
1293,4,0.0011253447712324604
1293,5,0.0012109820556595124
1293,9,0.0003828918463432751
1293,10,0.0012533053375528703
1293,11,0.001289560456052037
1293,12,0.0013289581624282198
1295,1,0.001569216503626191
1295,2,0.0021085044517888426
1295,3,0.0024847303266619402
1295,4,0.0025266498844550463
1295,5,0.002267271520907729
1295,9,0.0011917778106632147
1295,10,0.0019937917138137394
1295,11,0.0019423803377940905
1295,12,0.0016263330598851517
1296,1,0.0003818147107753566
1296,2,0.0003092774195878709
1296,3,0.0003465216047699551
1296,4,0.0006623048207763015
1296,5,0.000465475595846038
1296,11,0.00024976524211149176
1296,12,0.0003486464315012305
1297,1,0.000809782848127954
1297,2,0.0009594372505463149
1297,3,0.000933904128265256
1297,4,0.0011912885412664644
1297,5,0.0009756815792808845
1297,9,0.0004942393813961976
1297,10,0.0012275887524733303
1297,11,0.0011791492116851542
1297,12,0.0007916324856439705
1299,1,0.0003734231786704037
1299,2,0.0003205649166531217
1299,3,0.00027040046536147317
1299,4,0.00028886238395330033
1299,5,0.0003280228423179287
1299,9,1.5085795071686262e-05
1299,10,0.0002995225791616998
1299,11,0.0004277095776930696
1299,12,0.0003445447087776866
130,1,0.0020832375952165977
130,2,0.0017051912779006573
130,3,0.001834268197977008
130,4,0.0017904116843901544
130,5,0.0018169873987998108
130,6,0.0018985609776210922
130,7,0.0018081484462747132
130,8,0.0017060034002091187
130,9,0.0015667456923126296
130,10,0.0016241827523437084
130,11,0.0017059430002674563
130,12,0.0017298317036741786
1300,1,0.00029999727275206587
1300,2,0.00026412743132686785
1300,3,0.00021813819054370944
1300,4,0.00022793607468275313
1300,5,0.0002669845009207005
1300,10,0.0
1300,11,0.00015328939751907005
1300,12,0.0001948318293683347
1301,7,0.0
1301,8,0.0
1301,9,0.0
1302,1,0.0006101858067941069
1302,2,0.0006039362583788632
1302,3,0.0005872895348287702
1302,4,0.0005074638064189532
1302,5,0.000501732758658329
1302,6,0.000625448376070925
1302,7,0.0005972982481978775
1302,8,0.0003016095256156264
1302,9,0.0007300770661896573
1302,10,0.0007520996628669104
1302,11,0.0007742055979399503
1302,12,0.0006688323954526301
1303,1,0.0009204564831913662
1303,2,0.0009416306866808723
1303,3,0.0009449189659542544
1303,4,0.0008171982785387868
1303,5,0.0007464670757034871
1303,6,0.0008532606984808646
1303,7,0.0014216758559281745
1303,8,0.0013533406613711499
1303,9,0.001321605072586258
1303,10,0.0012066219188780437
1303,11,0.0012144563962328938
1303,12,0.0009228130007797623
1304,1,0.00022667832207090918
1304,2,0.00024026955374918804
1304,3,0.0002600683453686906
1304,4,0.00023528231418775048
1304,5,0.0001669239378381688
1304,6,0.0001273646835958206
1304,7,0.00025041003584543313
1304,8,0.00023106019891725333
1304,9,0.0002559736695685015
1304,10,0.0002595715328524016
1304,11,0.0002230537378066075
1304,12,0.00016298077707232556
1305,1,0.0004451251947240312
1305,2,0.0005606913697392459
1305,3,0.0008270614062344814
1305,4,0.0007179392310066568
1305,5,0.0006324956783177755
1305,6,0.0007273426148215526
1305,7,0.0007345768410104795
1305,8,0.0010364344972179002
1305,9,0.001836870867050381
1305,10,0.001737367040091307
1305,11,0.0010431027830608425
1305,12,0.0005889995999003501
1306,1,0.0010293849171941645
1306,2,0.0012650808354600462
1306,3,0.0013722498279613183
1306,4,0.0011991775851808416
1306,5,0.0011302370143032475
1306,6,0.0012856899068371863
1306,7,0.0016082875567741209
1306,8,0.0015591385600285813
1306,9,0.0012614366703149848
1306,10,0.0013938323917144259
1306,11,0.0012437633079249023
1306,12,0.0010002433362579439
1308,1,0.003317389193208023
1308,2,0.003079615027770441
1308,3,0.0036618626670583566
1308,4,0.0030302673039329436
1308,5,0.0030088691863844347
1308,6,0.0019662386727095416
1308,7,0.0033096250641795454
1308,8,0.0032639301567624103
1308,9,0.003460676977935474
1308,10,0.003700332112394139
1308,11,0.004078865599801012
1308,12,0.0037870432671713835
131,1,0.0010634738536178824
131,2,0.0012079188706968428
131,3,0.0012403481644056814
131,4,0.0015080911294298952
131,5,0.0014888615888508973
131,6,0.001406481362700069
131,7,0.0013068528525421656
131,8,0.0011867682846538703
131,9,0.0012259180482081596
131,10,0.0011798438289979828
131,11,0.0010078241010702924
131,12,0.0010594254479491913
1313,1,0.00034235724100638017
1313,2,0.00036565990419897714
1313,3,0.0003538879779365564
1313,4,0.00029942963275299695
1313,5,0.00033181294986751804
1313,6,0.0005879726734587948
1313,7,0.0004878933232447418
1313,8,0.00040907714789895804
1313,9,0.00044641614933874015
1313,10,0.0004916686748528043
1313,11,0.0004265588751400683
1313,12,0.0003347300970494352
1314,1,0.00020890014413508075
1314,2,0.0002627619644705682
1314,3,0.00027728868575812085
1314,4,0.000235001899970513
1314,5,0.0002688452803892413
1314,6,0.00036427870570415386
1314,7,0.00021840634933036648
1314,8,0.0002142194577507418
1314,9,0.0002655822004353955
1314,10,0.00026733599551844844
1314,11,0.00021563453818986212
1314,12,0.0001788979692872176
1315,1,0.00018052489549366828
1315,2,0.00030010432127260654
1315,3,0.00030673908526764667
1315,4,0.00027388422329669343
1315,5,0.00041040917979367125
1315,6,0.0004913280638693562
1315,7,0.00039398647459994537
1315,8,0.00044722875024202853
1315,9,0.0004270604903920818
1315,10,0.0003729749718707284
1315,11,0.00041986874314603944
1315,12,0.00026264438399740953
1316,1,0.0002483023854424371
1316,2,0.00021725405987910602
1316,3,0.0004112628665951883
1316,4,0.000398891865657632
1316,5,0.0004385788814469491
1316,6,0.0005232359145484542
1316,7,0.0003535504128325132
1316,8,0.00033418211528812793
1316,9,0.0003894325650721898
1316,10,0.000385261015483035
1316,11,0.00040212825482714525
1316,12,0.00027392412148715523
1317,1,0.00011667403266139361
1317,2,9.013480970376339e-05
1317,3,0.00014567592486581865
1317,4,5.784700106959229e-05
1317,5,5.73537830230638e-05
1317,6,6.295904182965602e-05
1317,7,4.545648768629205e-05
1317,8,7.115026254806073e-05
1317,9,0.00012348952574302497
1317,10,0.00013308353931179115
1317,11,0.00010787406458991361
1317,12,0.00010082713757292685
1318,1,0.000752357402493538
1318,2,0.0006511675461570843
1318,3,0.0008155792461881017
1318,4,0.0007511907832483336
1318,5,0.0007236605232275546
1318,6,0.0007687630370779052
1318,7,0.0007336677112567537
1318,8,0.00046879477833405896
1318,9,0.0009068571684139851
1318,10,0.0009136812841526815
1318,11,0.0007829501829401627
1318,12,0.0006788271701938012
1319,1,0.0009157231396041371
1319,2,0.0009220014419303655
1319,3,0.0009787518254153775
1319,4,0.0009318208647179051
1319,5,0.0009232392346633702
1319,6,0.0013269973616789167
1319,7,0.0010764801600942706
1319,8,0.0010349031270805136
1319,9,0.0010849741258047644
1319,10,0.0011506991592062112
1319,11,0.0010057625573613774
1319,12,0.0009165556524599397
132,1,0.001625641851357748
132,2,0.0016673610613312788
132,3,0.0018976664027586473
132,4,0.0019467664276860358
132,5,0.0019820638756209677
132,6,0.001838594847542324
132,7,0.001686488992136745
132,8,0.0015196523247927034
132,9,0.001337030892610295
132,10,0.0012663918006306338
132,11,0.0012042458342903647
132,12,0.0008401928107086068
1320,1,0.0007727986552211674
1320,2,0.0008035542730767643
1320,3,0.0008488934314580887
1320,4,0.0007548151753177918
1320,5,0.0007920042846268733
1320,6,0.0007629641779620158
1320,7,0.0007591233443610772
1320,8,0.0005778414763097187
1320,9,0.0007358227711463054
1320,10,0.0005164791302317798
1320,11,0.0007497941364990283
1320,12,0.0008243295923687462
1321,1,0.001320451679632101
1321,2,0.0014090597809017333
1321,3,0.0013276583946748213
1321,4,0.0013073124130577722
1321,5,0.0010851510709202813
1321,6,0.0013668739344596375
1321,7,0.0011700499930451574
1321,8,0.0012104730125041862
1321,9,0.001246728345592721
1321,10,0.0013498308852188013
1321,11,0.0015897779636430383
1321,12,0.0014322179122921394
1322,1,0.000953807300462392
1322,2,0.0007846353444483811
1322,3,0.000530256562724043
1322,4,0.0004392437395299805
1322,5,0.0004409008026754598
1322,6,0.000279412947130901
1322,7,0.0004905282674928628
1322,8,0.0004571359822933347
1322,9,0.0005306832495166289
1322,10,0.0005806108907486341
1322,11,0.0007106777766807339
1322,12,0.0008300051753646474
1323,1,0.0006469525875404723
1323,2,0.0006637655093634871
1323,3,0.0005694443962451435
1323,4,0.00048715478766458314
1323,5,0.0004902041835720512
1323,6,0.0007887080066151853
1323,7,0.000724911194739053
1323,8,0.000750943955877131
1323,9,0.0007083531943566693
1323,10,0.0006460613277115208
1323,11,0.0005874946542558138
1323,12,0.0004914662233918071
1325,1,0.00038692414853574915
1325,2,0.0003631325884033839
1325,3,0.0003614438228725406
1325,4,0.0003011953420823741
1325,5,0.0002816781928812838
1325,6,0.00030124736999411427
1325,7,0.00036404114892447936
1325,8,0.0003592802743467015
1325,9,0.0003348663106542209
1325,10,0.00036910106051276975
1325,11,0.0003639844392531531
1325,12,0.00036518745208600676
1326,1,0.0004822963842115818
1326,2,0.0004266949717604526
1326,3,0.00045272374124243823
1326,4,0.0004558496433850343
1326,5,0.00043317427259693096
1326,6,0.0003042730963414914
1326,7,0.00039267873616684334
1326,8,0.0004015442876141377
1326,9,0.0004987531767856037
1326,10,0.0005053375844743997
1326,11,0.0004423385915765906
1326,12,0.00043592550120091376
1327,1,0.0007247619564292623
1327,2,0.0004977291364012058
1327,3,0.00043401801191377074
1327,4,0.00034270110894817855
1327,5,0.00036715573967132867
1327,6,0.00019094814660178573
1327,7,0.0003215109823933276
1327,8,0.00036327265656913694
1327,9,0.00041346220796725146
1327,10,0.0004079776207754312
1327,11,0.0004320464166795193
1327,12,0.0004856192046964989
1328,1,0.0009892297872032695
1328,2,0.0010880983321465893
1328,3,0.0012402002040282308
1328,4,0.001238646977884783
1328,5,0.0011978667131832825
1328,6,0.001298116033514092
1328,7,0.0012309616865447887
1328,8,0.0012629268430460344
1328,9,0.0011838758260178351
1328,10,0.0013481305716902987
1328,11,0.0012304213616808465
1328,12,0.0010903431362089524
133,1,0.0010778904930416775
133,2,0.0011046046353379631
133,3,0.0011291532340986375
133,4,0.0012767415858150198
133,5,0.0011238424694731287
133,6,0.0012182764316115311
133,7,0.0010926704566633575
133,8,0.0010070772725654326
133,9,0.0010393279873774574
133,10,0.001119663564040944
133,11,0.0009250614517389397
133,12,0.0009206573751834835
1332,1,0.0005626080448677953
1332,2,0.0006488934971276499
1332,3,0.0007357506073436095
1332,4,0.000839583415986589
1332,5,0.0009210891007298096
1332,6,0.0004034349127768748
1332,7,0.0005647902110139792
1332,8,0.0006810408935632783
1332,9,0.0007847985492761498
1332,10,0.0007992729575035225
1332,11,0.0006835552036265296
1332,12,0.0005741911776974692
1333,1,0.0004931356799595499
1333,2,0.0005380117260444441
1333,3,0.0005728535737803748
1333,4,0.0006381052270753643
1333,5,0.0006344124702135393
1333,6,0.0006095511703994407
1333,7,0.0006225206952670208
1333,8,0.0006837761437755912
1333,9,0.0007414623643966817
1333,10,0.0006685006694005048
1333,11,0.0006132477957218584
1333,12,0.0004514156959250663
1334,1,0.00031963040833453665
1334,2,0.0003214459161322827
1334,3,0.00033599498195549646
1334,4,0.0002786107734655984
1334,5,0.00032445577057734897
1334,6,0.00033053496960569413
1334,7,0.00028578918287843565
1334,8,0.0003155965725479674
1334,9,0.00031562386379089483
1334,10,0.0003386288534146464
1334,11,0.00031744601558776804
1334,12,0.00031615091269275597
1335,5,0.0
1336,1,0.0008223949591673462
1336,2,0.0009045415966449928
1336,3,0.0009764309268917948
1336,4,0.000939217345131786
1336,5,0.0009246215377932069
1336,6,0.0010172855706160212
1336,7,0.0009727688364866499
1336,8,0.0009411427672220047
1336,9,0.0009978175883129628
1336,10,0.0009772302330225157
1336,11,0.0005186446306024233
1336,12,0.0008199389721214197
1337,1,0.0012222832003708998
1337,2,0.0014715539318062192
1337,3,0.0017503061699055515
1337,4,0.0018711124314834547
1337,5,0.001828400148965668
1337,6,0.0020884176901653007
1337,7,0.0019573563597717358
1337,8,0.0018217618838188003
1337,9,0.002012157714085391
1337,10,0.0019673187585848013
1337,11,0.0008547383604405012
1337,12,0.0011949997668478656
1338,1,0.0006070396825919614
1338,2,0.0007024843660994146
1338,3,0.0009795630221470135
1338,4,0.0008681946300555643
1338,5,0.0008072693504386199
1338,6,0.001171369541409653
1338,7,0.0011827778095973192
1338,8,0.0011206962640767924
1338,9,0.0010114666409968694
1338,10,0.0011043004181214187
