code,office,borough,address,latitude,longitude,install_date,LCD,QR,type
1683,????????,???,??? 391-1 ,37.61832047,127.0756302,27/10/2018,10,,LCD
1684,????? 5???,???,??? 986?,37.64818954,127.0804825,27/10/2018,20,,LCD
1685,?????? ? ????,???,??? 155,37.66114044,127.0580521,27/10/2018,8,,LCD
1686,??????(?????),???,??? ???227? 85,0,0,02/11/2018,10,,LCD
1688,??? 7???,???,??? ??? 1530-1,37.66566086,127.0572968,02/11/2018,9,,LCD
1689,??? 3???,???,??? ??? 650,37.66524887,127.0578919,02/11/2018,10,,LCD
1690,?????????,???,??? ??? 694-1,37.6577301,127.0593109,02/11/2018,10,,LCD
1691,???????,???,??? ??? 433-4,37.66070938,127.0653305,02/11/2018,10,,LCD
1692,???? ???,???,??? ??? 456-23,37.66418839,127.0660095,14/12/2018,10,,LCD
1693,??? ??,???,??? ??? 75,37.62818909,127.0821075,29/03/2019,15,,LCD
1695,??????? ??,???,??? ??? 14 ,37.62322235,127.0670242,17/06/2020,,10 ,QR
1696,??????4??,???,??? 1195-1 ,37.68645096,127.0528336,21/03/2020,,10 ,QR
1697,????2?? 219?,???,??? 740 ,37.65024948,127.0571518,23/03/2020,,10 ,QR
1700,??????? 202? ,???,??? 456-23  ,37.66521454,127.0661392,23/03/2020,,15 ,QR
1702,??? 1??? ?,???,????? ??? ??? 376,37.64617157,127.05056,08/05/2017,10,,LCD
1703,??????????,???,????? ??? ??? 955,37.68972015,127.0451965,11/05/2017,15,,LCD
1705,???? ???,???,????? ??? ??? 656,37.66922379,127.0465164,08/05/2017,8,,LCD
1706,???? ?,???,????? ??? ??? 683,37.66566467,127.0426712,27/06/2017,10,,LCD
1707,??????,???,????? ??? ??? 552,37.65446091,127.0385132,08/05/2017,15,,LCD
1708,??????(????????),???,????? ??? ??? 150,37.65682983,127.0398483,11/05/2017,8,,LCD
1709,???4??? ??,???,????? ??? ??? ?? 486-1,37.65012741,127.035347,08/05/2017,15,,LCD
1713,??? ????? ?,???,??? ??? 315-488,37.65165329,127.0284882,14/08/2020,10,,LCD
1714,????????? ???,???,????? ??? ??? 315,37.64463043,127.0446091,01/11/2017,10,,LCD
1715,?????????????,???,????? ??? ???556,37.65317917,127.0127869,01/11/2017,20,,LCD
1716,????? ???,???,????? ??? ???11? 20,37.65420151,127.0507278,01/11/2017,10,,LCD
1717,??????? ??,???,????? ??? ?? 1-24,37.65570831,127.0501022,01/11/2017,15,,LCD
1719,?????? ?????,???,?????  ??? ??? 771,37.67328262,127.0439911,01/11/2017,10,,LCD
1720,???? ?(????),???,????? ??? ??? 656,37.66867065,127.0479813,01/11/2017,27,,LCD
1721,??? 2???,???,????? ?? 74-2 ,37.65301514,127.0469971,01/11/2017,12,,LCD
1722,????????,???,????? ??? ???69? 132,37.65779877,127.0500488,28/11/2017,15,,LCD
1723,?????????,???,????? ??? ???? 128,37.66207886,127.0277176,28/11/2017,10,,LCD
1725,?1?????,???,????? ??? ??? 46,37.6475029,127.0433121,28/11/2017,10,,LCD
1726,???????????,???,????? ??? ??? 189,37.65858841,127.0352097,28/11/2017,8,,LCD
1727,??????????,???,????? ??? ???173? 96,37.67867661,127.0407639,28/11/2017,15,,LCD
1728,????????,???,??? ??? 626-154,37.67766571,127.0462418,02/07/2018,15,,LCD
1729,??????,???,??? ??? 637-103,37.68400955,127.0457916,27/10/2018,10,,LCD
1730,???? ??? ?,???,??? ??? 637-2,37.68759155,127.0455017,27/10/2018,10,,LCD
1731,?????? ???,???,??? ??? 282-275,37.6876297,127.0422134,02/11/2018,15,,LCD
1732,???? ?,???,??? ???726-40,37.66759872,127.0429993,27/10/2018,10,,LCD
1733,????? (??? ?),???,??? ??? 726-149,37.66297913,127.0419388,27/10/2018,12,,LCD
1734,????1???? 108? ?,???,??? ??? 59-1,37.65814972,127.0326691,27/10/2018,10,,LCD
1735,"??? 1,2? ???? ???",???,??? ??? 637-107,37.67911911,127.0449829,27/10/2018,13,,LCD
1736,????? ?,???,??? ?? 703-2,37.65224075,127.0370636,27/10/2018,12,,LCD
1737,???? (???),???,??? ?? 703-18,37.63970184,127.0388336,27/10/2018,8,,LCD
1738,????17?? ???,???,??? ?? 35-1,37.6463089,127.052742,14/12/2018,10,,LCD
1741,????????,???,??? ?? 703-9,37.64519882,127.0329819,27/10/2018,15,,LCD
1742,??? ??? ???,???,??? ??? 416-13,37.64889145,127.0230179,14/12/2018,10,,LCD
1743,??19????? ??????,???,??? ??? ?4?33??,37.65039062,127.0521927,17/03/2020,,10 ,QR
1744,KT???? ?,???,??? ??? 726-92,37.66527176,127.0431442,21/03/2020,,15 ,QR
1746, ?????? ?,???, ??? ??? 726-65,37.66623306,127.0433197,21/03/2020,,10 ,QR
1748, ??? ?(???? ?),???, ??? ??? 726-17,37.66898346,127.0437622,21/03/2020,,7 ,QR
1749, ESA??? ?? ?,???, ??? ??? 726-73,37.66627121,127.04599,21/03/2020,,10 ,QR
1750, ??? ?? ??,???, ??? ??? 22-25,37.68826675,127.0488968,23/03/2020,,12 ,QR
1751, ?????? ???,???, ??? ?? 315,37.6521225,127.0417023,23/03/2020,,15 ,QR
1752, ?? ?? 4?? ?? ?,???, ??? ?? 34,37.64548111,127.0485764,17/03/2020,,10 ,QR
1754, ?????? ???,???, ??? ??? 83-7,37.64689636,127.033432,17/03/2020,,10 ,QR
1756,?????????,???,??? ??? ??? 325,37.6514473,127.0447083,17/03/2020,,10 ,QR
1757,????? 1??? ?,???,???590,37.65568542,127.013382,25/03/2020,,10 ,QR
1758,????? ????? ?,???,???606,37.65727997,127.0137558,25/03/2020,,10 ,QR
1759,???????? ?,???,???749,37.67721939,127.0486374,18/03/2020,,10 ,QR
1761,????? ?,???,????188,37.66562271,127.0310898,21/03/2020,,10 ,QR
1762,??? ??????APT?,???,???136??73,37.65533829,127.0424194,18/03/2020,,30 ,QR
1765,??? 1? ??(????? ??),???,???496,37.64966965,127.035614,18/03/2020,,10 ,QR
1767,?????? ?,???,???172,37.66250992,127.0332794,21/03/2020,,10 ,QR
1768,????? ?????,???,???210,37.66205215,127.0287552,21/03/2020,,8 ,QR
1770,??????? ??,???,??? ??? 646-1,37.68523407,127.0498581,30/07/2020,,15 ,QR
1771,??APT?????,???,????6?86,37.65796661,127.0300903,18/03/2020,,15 ,QR
1772,????????? ?????,???,???190,37.65805054,127.035759,23/03/2020,,10 ,QR
1774,????(???),???,???239,37.65134811,127.034729,17/03/2020,,8 ,QR
1775,?????? ?,???,???341(???? ??? ?),37.65128708,127.0455475,17/03/2020,,15 ,QR
1804,??? 2??? ??????,???,????? ??? ??? 115,37.46652985,126.8887177,08/05/2017,10,,LCD
1805,???????? ?,???,????? ??? ?????2? 151,37.48228836,126.8777695,08/05/2017,10,,LCD
1806,?????????9? ?,???,????? ??? ?????1? 233,37.48621368,126.8786392,08/05/2017,10,,LCD
1808,?????????8? ?,???,????? ??? ?????1? 84,37.47320938,126.8849411,08/05/2017,20,,LCD
1809,LG?? ???(??? ???? ???),???,????? ??? ?????1? 63,37.47077942,126.8851547,08/05/2017,10,,LCD
1812,???????? ?,???,????? ??? ????9? 32,37.47903061,126.8872986,08/05/2017,10,,LCD
1814,??????? ? ???? ?,???,????? ??? ??? 99,37.47422028,126.8941269,08/05/2017,8,,LCD
1816,?????? ?,???,????? ??? ????38? 61,37.44686127,126.9038315,08/05/2017,20,,LCD
1819,???? ? ??????,???,????? ??? ????73? 70,37.45647812,126.8959274,10/05/2017,10,,LCD
1820,???? ??????????,???,????? ??? ???? 446,37.4433403,126.9033585,08/05/2017,10,,LCD
1821,???? ??? ??? ????? ?,???,????? ??? ???? 198,37.45145798,126.9021149,08/05/2017,10,,LCD
1822,?? ?????? ?,???,????? ??? ???? 217,37.45299149,126.9009094,08/05/2017,10,,LCD
1823,?????? ?,???,????? ??? ???? 287,37.4589119,126.8985901,08/05/2017,20,,LCD
1824,?????? ??,???,????? ??? ??? ,37.46455002,126.883728,08/05/2017,15,,LCD
1825,????? ? ?? ??,???,????? ??? ???1? 70,37.45470047,126.8910523,28/10/2020,,10,QR
1826,???? ?,???,????? ??? ??? 62,37.45684052,126.8883438,08/05/2017,20,,LCD
1827,?????? ? ??? ???,???,????? ??? ???? 70,37.45672607,126.8930664,11/05/2017,20,,LCD
1828,???????? ?,???,????? ??? ????150? 6,37.47531891,126.8988876,08/05/2017,10,,LCD
1829,???? ??? ?,???,????? ??? ???? 391,37.4691391,126.8972015,08/05/2017,10,,LCD
1830,??? ??? ?,???,????? ??? ??? 71,37.4702301,126.8950729,08/05/2017,15,,LCD
1831,???????? ?,???,????? ??? ???? 435,37.47249985,126.8979569,08/05/2017,10,,LCD
1833,??? 1??? ? ??????,???,????? ??? ??? 115,37.46654129,126.8902817,08/05/2017,10,,LCD
1834,?????? ???? 2?,???,????? ??? ?????2? 123,37.47908401,126.8790436,08/05/2017,15,,LCD
1835,STX V??,???,????? ??? ?????1? 128,37.47706985,126.8844299,08/05/2017,10,,LCD
1836,???? ?????,???,????? ??? ???54? 114,37.46740341,126.9081421,11/05/2017,7,,LCD
1839,??? ?? ??,???,????? ??? 60-35,37.47705841,126.8851852,01/11/2017,20,,LCD
1840,??????? ??,???,????? ??? 219-18,37.47555161,126.8884583,01/11/2017,20,,LCD
1841,??? ????,???,????? ??? 144-3,37.4769516,126.8918686,01/11/2017,10,,LCD
1842,?????,???,????? ??? 1000-3,37.46257401,126.9068604,01/11/2017,15,,LCD
1843,??????,???,????? ??? 906-42,37.47709656,126.9111328,01/11/2017,10,,LCD
1845,????????1? ??,???,????? ??? ???40 ,37.460289,126.892189,01/11/2017,15,,LCD
1846,????????1? ??,???,????? ??? ??? 441-19 ,37.46017075,126.8960419,01/11/2017,15,,LCD
1847,???? 14?? ?????,???,????? ??? ????,37.46103287,126.8871002,01/11/2017,10,,LCD
1848,?? ????? 5?,???,????? ??? ??? 60-73 ,37.4762764,126.8853912,01/11/2017,10,,LCD
1849,???????5?,???,????? ??? ????9? 68,37.48135376,126.88694,28/11/2017,10,,LCD
1850,????????,???,????? ??? ????9? 56,37.48015976,126.8863678,28/11/2017,10,,LCD
1851,??????? 7???,???,????? ??? ??? 309,37.48123169,126.881485,26/02/2018,10,,LCD
1852,????? ?? ?,???,???29?36(???),37.45177078,126.9133987,15/10/2018,10,,LCD
1853,??????????? ?,???,??? ???70(???),37.47248077,126.8958664,15/10/2018,10,,LCD
1854,?????? ???? ?,???,??? ?????1314(???),37.47817993,126.8974075,01/10/2018,10,,LCD
1855,????? ? ???,???,??? ????51?55,37.45132065,126.8976212,01/10/2018,10,,LCD
1856,?????,???,??? ????? 128? 42,37.47840881,126.9073715,13/09/2018,10,,LCD
1857,??14??,???,??? ??? 69-54,37.46055984,126.8870926,24/09/2020,,15,QR
1858,???1??? ? (SK???),???,??? ??? 1001-34,37.43727112,126.9026871,15/10/2018,10,,LCD
1859,??????? 18?,???,??? ??? 668,37.4679985,126.8868408,12/03/2019,20,,LCD
1861,IBK???? ??? ?? ?,???,????46 IBK???? ??? ??,37.4369812,126.9032974,24/02/2020,,10 ,QR
1862,??????? ?? ?,???,???? 315,37.46134567,126.897583,24/02/2020,,30 ,QR
1863,??? ????? ??????,???,???? 302 ?,37.46053696,126.8986054,24/02/2020,,14 ,QR
1864,????? ?,???,???? 251 ?,37.45652008,126.8995514,26/02/2020,,15 ,QR
1865,?????(M??),???,????67 ?,37.45633316,126.8964539,24/02/2020,,10 ,QR
1866,???????? ?,???,??? 69-16,37.45777893,126.8894272,26/02/2020,,20 ,QR
1867,???????6? ?,???,??? 298,37.48088837,126.8838043,26/02/2020,,20 ,QR
1868,???? ??????? ?,???,????155,37.44785309,126.9028854,24/02/2020,,15 ,QR
1869,????????3? 301? ?,???,"????291, ????3? 301? ?",37.45901871,126.8967133,26/02/2020,,15 ,QR
1870,??3????? ?,???,??? 317,37.47507095,126.9033585,26/02/2020,,8 ,QR
1901,???????? ?,???,????? ??? ???? 40,37.50733185,126.8797302,11/05/2017,10,,LCD
1904,???? 1? ?? ?,???,????? ??? ???67? 160,37.51424026,126.8828735,11/05/2017,10,,LCD
1906,???? 1? ?? ?,???,????? ??? ??? 688,37.50971985,126.8900986,11/05/2017,20,,LCD
1907,????(?) ?? ?,???,????? ??? ???2? 59,37.48963165,126.8762589,11/05/2017,12,,LCD
1908,?????? ?? ?,???,????? ??? ??? 110,37.49528503,126.8721619,11/05/2017,10,,LCD
1910,???? ???,???,????? ??? ????42? 43,37.49750519,126.8843765,11/05/2017,5,,LCD
1911,???????? ?,???,????? ??? ???? 577-2,37.48493958,126.9013214,11/05/2017,10,,LCD
1912,?????? ?,???,????? ??? ????31? 120,37.48880005,126.8906632,11/05/2017,10,,LCD
1913,?????,???,????? ??? ????? 13,37.49103165,126.8921509,11/05/2017,10,,LCD
1914,???4???,???,????? ??? ???? 351,37.49440384,126.8944473,27/06/2017,10,,LCD
1916,??????,???,????? ??? ????? 48,37.49414062,126.8899841,11/05/2017,10,,LCD
1920,???????? ???,???,????? ??? ??? 73,37.50437927,126.888298,11/05/2017,10,,LCD
1924,?????????,???,????? ??? ????? 1299,37.47874069,126.8950958,11/05/2017,10,,LCD
1925,??????? ?? ?,???,????? ??? ??? 445,37.49988937,126.8676987,27/06/2017,20,,LCD
1928,???????? ??,???,????? ??? ??? 430,37.49946976,126.8684006,11/05/2017,10,,LCD
1929,?????? ????? ?,???,????? ??? ???45? 31,37.50513458,126.8527603,11/05/2017,10,,LCD
1930,????? ??????,???,????? ??? ??? 293,37.49768448,126.8537293,11/05/2017,7,,LCD
1931,???(????),???,????? ??? ???40? 47,37.49499512,126.8582535,27/06/2017,10,,LCD
1933,????????? ??,???,????? ??? ????? 775,37.50170517,126.8472824,11/05/2017,10,,LCD
1936,??? 1? ?? ???????,???,????? ??? ???40? 47,37.49428177,126.8592148,22/06/2017,10,,LCD
1937,????? ??,???,????? ??? ???3? 87,37.4860611,126.8520126,11/05/2017,15,,LCD
1941,???? 2???,???,????? ??? ???? 2340-10,37.49367142,126.8437042,22/06/2017,10,,LCD
1943,??? ??,???,????? ??? ???3? ?? 64,37.49279022,126.8245239,22/06/2017,10,,LCD
1946,??? ??,???,????? ??? ????? 174,37.50311661,126.8803864,22/06/2017,10,,LCD
1951,??????? 4?? ?? ?,???,????? ??? ??? 9,37.48028946,126.8395004,22/06/2017,20,,LCD
1952,??????2?? ?,???,????? ??? ??? 1102-10,37.48210526,126.845726,22/06/2017,15,,LCD
1953,??? 4??? ?,???,????? ??? ??? ?? 1154,37.48638535,126.8392105,22/06/2017,20,,LCD
1955,????? ???,???,????? ??? ???? 551,37.48288345,126.9010391,27/07/2017,10,,LCD
1956,???????? ?,???,????? ??? ???? 67,37.51000977,126.8820496,13/11/2017,10,,LCD
1957,?????? ??,???,????? ??? ??? 90-51,37.49340057,126.8743286,13/11/2017,15,,LCD
1958,???????????,???,????? ??? ???? 272,37.49578094,126.8901215,13/11/2017,10,,LCD
1959,????? ?,???,????? ??? ????25? 9-24,37.49645615,126.8895874,13/11/2017,10,,LCD
1960,????? ?,???,????? ??? ??? 68,37.50284958,126.8894806,13/11/2017,10,,LCD
1961,??????????,???,????? ??? ??? 121-15,37.50819397,126.891304,13/11/2017,15,,LCD
1962,????????,???,????? ??? ????26? 5,37.48160172,126.8927994,13/11/2017,15,,LCD
1964,????? ?,???,????? ??? ??? 403,37.49789047,126.864502,13/11/2017,10,,LCD
1965,???????? 105? ?,???,????? ??? ??? 343,37.49723053,126.8591919,13/11/2017,15,,LCD
1966,?????? ????,???,????? ??? ??? 382,37.49649811,126.8630981,13/11/2017,10,,LCD
1967,????(?????),???,????? ??? ???21? 85,37.5051384,126.8443375,13/11/2017,10,,LCD
1968,?????? ??? ???,???,????? ??? ???22? 64,37.49848175,126.8475037,13/11/2017,12,,LCD
1969,??????,???,????? ??? ??? 1352,37.50190353,126.8289642,13/11/2017,10,,LCD
1971,???? ? ????,???,????? ??? ???2? 10,37.49072266,126.8263931,13/11/2017,10,,LCD
1973,???? ????? ??? ?,???,????? ??? ??? 1181,37.48859787,126.8364945,13/11/2017,10,,LCD
1974,???2?e??????? 203? ?,???,????? ??? ???? 16,37.50518036,126.8825378,13/11/2017,10,,LCD
1975,??? 1? ??? ?,???,????? ??? ???? 351,37.49256516,126.8947525,13/11/2017,10,,LCD
1976,???? 5? ??? ?,???,????? ??? ??? ?? 7,37.48567963,126.8867035,13/11/2017,10,,LCD
1977,??? 1? ??? ?,???,????? ??? ??? ?? 1154,37.48620987,126.8388214,13/11/2017,15,,LCD
1979,??1???? ?,???,????? ??? ??? 64,37.4920311,126.8737717,13/11/2017,10,,LCD
1981,???????5?? ?,???,????? ??? ??? 10,37.47943115,126.8426971,13/11/2017,10,,LCD
1983,????????,???,????? ??? ??? 31,37.50254822,126.8838806,28/11/2017,10,,LCD
1984,????,???,????? ??? ???? 245,37.49526596,126.8884735,28/11/2017,10,,LCD
1985,?????,???,????? ??? ??? 15,37.49851608,126.8919907,28/11/2017,20,,LCD
1986,???????,???,??? ??? 197-21,37.48485947,126.8951874,28/09/2018,15,,LCD
1987,????????? ?,???,??? ??? 489-1,37.49034119,126.8609314,15/10/2018,15,,LCD
1988,??LIGA??? ?,???,??? ??? 185-10,37.50605011,126.8607864,19/09/2018,20,,LCD
1991,???? ???,???, ??? ??? 6-2,37.49676132,126.8449631,19/09/2018,10,,LCD
1992,???????????? ?,???,??? ??? 326-1,37.4917984,126.8324204,30/11/2018,19,,LCD
1993,???????? ?,???,??? ??? 255-5,37.48937988,126.834198,19/09/2018,10,,LCD
1994,???? ???? ?,???,??? ??? ???126,37.49699783,126.8717804,19/09/2018,10,,LCD
1996,??? 1? ??? ?,???,??? ??? 642-77,37.49539948,126.8710098,31/10/2018,20,,LCD
1998,??? ???,???,??? ??? 621-12,37.49856949,126.871521,26/11/2018,8,,LCD
1999,??? ?? ??,???,??? ?? 252-17,37.49525833,126.830658,12/03/2019,15,,LCD
2000,???4? e???? ??? 1109? ?,???,??? ???? 312-16,37.5123291,126.8868332,12/03/2019,15,,LCD
2002,??? 1???,???,????? ??? ???? ?? 238,37.51284409,126.9524689,12/05/2017,18,,LCD
2003,??????,???,????? ??? ???? 191,37.51335907,126.9480591,22/06/2017,10,,LCD
2007,?????,???,????? ??? ???? 74,37.51293945,126.9342423,12/05/2017,20,,LCD
2008,??????? ????,???,????? ??? ?????44? 20,37.5093689,126.9280701,12/05/2017,10,,LCD
2009,???? 8???,???,????? ??? ??? ?? 2,37.50007629,126.9210815,26/05/2017,10,,LCD
2012,????????,???,????? ??? ???? 634,37.48836136,126.9062271,26/05/2017,10,,LCD
2013,????? 5???,???,????? ??? ??? ?? 188,37.50585175,126.9393616,12/05/2017,30,,LCD
2015,??????? 6????,???,????? ??? ??? ?? 76,37.49985504,126.9295654,26/05/2017,10,,LCD
2016,??????? 3????,???,????? ??? ??? ?? 76,37.49964523,126.9270935,12/05/2017,10,,LCD
2020,?????2??????,???,????? ??? ??? ?? 188,37.50449753,126.9389877,12/05/2017,10,,LCD
2024,??? 1???,???,????? ??? ??? ?? 272,37.50217819,126.948204,12/05/2017,10,,LCD
2025,??? 1???,???,????? ??? ??? ?? 90,37.50938034,126.9636154,12/05/2017,15,,LCD
2026,??? 4???,???,????? ??? ??? ?? 90,37.50858688,126.9634934,05/07/2017,10,,LCD
2027,????? ??,???,????? ??? ??? 47,37.50704193,126.9591522,12/05/2017,15,,LCD
2032,??? 11????,???,????? ??? ??? ?? 310,37.48550797,126.9816208,27/06/2017,10,,LCD
2033,??? ???? ???,???,????? ??? ???? ?? 3,37.48149109,126.9815826,26/05/2017,10,,LCD
2034,??? 7????,???,????? ??? ???? ?? 3,37.47689056,126.9805756,27/06/2017,20,,LCD
2036,???? ???????,???,????? ??? ???? 198,37.4947052,126.9823914,12/05/2017,20,,LCD
2037,??? 5??? ??????,???,????? ??? ??? ?? 220,37.50318909,126.97715,12/05/2017,20,,LCD
2038,??? 7???,???,????? ??? ??? ?? 220,37.50318146,126.9760895,12/05/2017,10,,LCD
2040,?? ?????,???,????? ??? ??? 151,37.5063591,126.9690781,12/05/2017,10,,LCD
2041,????? ?????,???,????? ??? ??? 169,37.48683548,126.9680481,26/05/2017,10,,LCD
2048,?????? ??,???,????? ??? ???23?? 27,37.48907852,126.9735642,26/05/2017,10,,LCD
2050,???? 5???,???,????? ??? ???? ?? 130,37.51324844,126.9399719,12/05/2017,10,,LCD
2054,?????,???,????? ??? ??? 84,37.51054764,126.9448471,12/05/2017,10,,LCD
2056,???? ????,???,????? ??? ?????16? 53,37.49449921,126.9165268,26/05/2017,10,,LCD
2057,?? ???? ???,???,????? ??? ????? 26,37.5008812,126.9417496,12/05/2017,10,,LCD
2058,???? ?????,???,????? ??? ???? 113-7 ,37.5135231,126.9435272,01/11/2017,10,,LCD
2059,????? ??,???,????? ??? ???? 395 ,37.49707794,126.9177933,01/11/2017,10,,LCD
2060,???3??? ?,???,????? ??? ??? 1131 ,37.48463058,126.97155,01/11/2017,10,,LCD
2061,?? ????? ???,???,??? ??? 27-83 ,37.50592804,126.9692307,04/07/2018,10,,LCD
2062,???????,???,????? ??? 211-2 ,37.48665237,126.9678421,01/11/2017,10,,LCD
2063,??? 4???,???,????? ???? ????? 300,37.51290131,126.9266129,22/12/2017,15,,LCD
2064,???????? 106??,???,????? ??? ????? 27,37.50535583,126.9661789,22/12/2017,10,,LCD
2065,?????????,???,????? ??? ?????54? 18,37.51198959,126.9270859,22/12/2017,15,,LCD
2066,???? ?,???,??? ???? 607-8,37.48939896,126.9071121,02/10/2018,10,,LCD
2067,LG?? ???? ??? ?,???,??? 230,37.49766922,126.9198685,11/10/2018,10,,LCD
2068,??? ?(??),???,???  ??? 1112,37.48815918,126.9664764,11/10/2018,12,,LCD
2069,??? ???3? ?? ?,???,???  ??? 514,37.4966011,126.953682,30/10/2018,7,,LCD
2070,???? 2? ?? ?,???,???  ???? 67-3,37.51391983,126.9430695,12/10/2018,12,,LCD
2071,????? ?? ?? ?,???,??? ???23? 137,37.48886871,126.9719086,26/03/2019,10,,LCD
2076,?????? ??,???, ??? ?? 258-49,37.51357651,126.9555512,24/04/2020,,18,QR
2077,??? 3???,???, ??? ???? 250-1,37.51193619,126.9541626,23/04/2020,,10,QR
2078,?? ???????(103?),???, ??? ??? 143-57,37.51083755,126.9616318,22/04/2020,,20,QR
2079,????? ??,???, ??? ??? 221-1,37.50667191,126.9577789,22/04/2020,,25,QR
2080,?? ??? ?,???, ??? ??? 341-15,37.51213455,126.9254379,23/04/2020,,15,QR
2081,??1? e???? ?,???, ??? ??? 338-6,37.51306152,126.929512,23/04/2020,,15,QR
2082,7?? ???7???,???, ??? ???? 89,37.4846077,126.9817963,26/04/2020,,10,QR
2083,??????????(107?),???, ??? ??? 86-212,37.50470352,126.9607315,22/04/2020,,15,QR
2084,e???? ?????? ?,???, ??? ??? 26-77,37.50456238,126.946785,24/04/2020,,25,QR
2085,????? ?,???, ??? ??? 466-45,37.50274277,126.9215775,23/04/2020,,20,QR
2086,????? ?,???, ??? ???27? 103,37.48712158,126.9743576,26/04/2020,,22,QR
2088,???????? ??,???, ??? ??? 159-186,37.50024796,126.9497299,24/04/2020,,10,QR
2089,???10???(????),???, ??? ???? 29,37.4791069,126.9815064,26/04/2020,,10,QR
2090,????? ??? ?,???, ??? ??? 272,37.48377991,126.9779205,26/04/2020,,15,QR
2091,???9???(????),???, ??? ??? 147-141,37.48470306,126.9805908,26/04/2020,,15,QR
2092,????????(110?),???, ??? ??? 336-7,37.50311279,126.9647141,24/04/2020,,15,QR
2093,??SH???? ??,???, ??? ???53? 70,37.50321198,126.9545975,12/05/2020,,12,QR
2094,?????(??) ,???, ??? ??? 512-10,37.49550629,126.9563751,24/04/2020,,30,QR
2095,?????? ?,???, ??? ??? ?1-13,37.49150085,126.9824066,24/04/2020,,10,QR
2096,????? ?????????,???,??? ??2?175-1,37.50253296,126.9406433,30/04/2020,,13,QR
2102,??? ???,???,????? ??? ??? 52,37.48423004,126.9263916,12/05/2017,20,,LCD
2103,??? ?????,???,????? ??? ???27? 2,37.4891777,126.9192734,12/05/2017,10,,LCD
2104,??? 5???,???,????? ??? ????? ?? 2089,37.47608948,126.9813309,26/05/2017,13,,LCD
2105,??? ??????,???,????? ??? ??? 295,37.48025131,126.9146042,12/05/2017,12,,LCD
2106,?? ?????,???,????? ??? ??? 210,37.47372818,126.9184036,12/05/2017,12,,LCD
2107,??? ???,???,????? ??? ??? 40,37.4754715,126.9364548,26/05/2017,25,,LCD
2108,??????,???,????? ??? ??? 375,37.48334122,126.9431992,26/05/2017,20,,LCD
2109,????? ????,???,????? ??? ????? ?? 133,37.48622513,126.9358292,22/06/2017,15,,LCD
2110,??? ?????,???,????? ??? ???? 560,37.48319244,126.9020309,21/08/2017,9,,LCD
2111,?????? 1???,???,????? ??? ????? 1830,37.48086929,126.9533157,24/08/2017,10,,LCD
2112,?????? ?????,???,????? ??? ????? ?? 1822,37.4813385,126.9506455,26/05/2017,15,,LCD
2113,???????????,???,????? ??? ??? 7,37.4846611,126.9039002,11/07/2017,10,,LCD
2115,??????????,???,????? ??? ????? 1369,37.47991562,126.9028397,22/06/2017,15,,LCD
2116,????????,???,????? ??? ????? ?? 1822,37.48170471,126.9508286,26/05/2017,9,,LCD
2119,??? ????,???,????? ??? ??? 217,37.48425674,126.9546967,22/06/2017,10,,LCD
2122,???? ??,???,????? ??? ????? 1889,37.47805786,126.960495,26/05/2017,20,,LCD
2127,??????? ???,???,????? ??? ??? 99,37.46488571,126.9194794,12/05/2017,10,,LCD
2128,???????,???,????? ??? ??? 153,37.47916412,126.9525833,26/05/2017,12,,LCD
2129,??? ?????,???,????? ??? ???? 101,37.46905518,126.9581451,26/05/2017,10,,LCD
2130,???? ????,???,????? ??? ???? 70,37.47198868,126.9584274,26/05/2017,15,,LCD
2135,??? 5???,???,????? ??? ????? ?? 1614,37.48440933,126.9289093,12/05/2017,9,,LCD
2136,??? 8???,???,????? ??? ??? 340,37.48450851,126.930069,01/09/2017,8,,LCD
2137,KT&G ????,???,????? ??? ????? 1675,37.48490143,126.9365311,26/05/2017,10,,LCD
2139,????????,???,????? ??? ??? 114,37.4711647,126.9370194,21/08/2017,10,,LCD
2140,??1? ???,???,????? ??? ??? 270,37.47842789,126.9318619,29/10/2020,,12,QR
2141,?????? ???,???,????? ??? ??? 137,37.47229385,126.9334106,22/06/2017,12,,LCD
2143,????????,???,????? ??? ??? 67,37.4706955,126.9421997,22/06/2017,10,,LCD
2144,?????,???,????? ??? ??? 115,37.47777557,126.9167557,12/05/2017,15,,LCD
2145,?????? ??,???,????? ??? ??? 69,37.48635864,126.9429245,26/05/2017,12,,LCD
2148,???? 3??? ?,???,????? ??? ????? ?? 1928,37.47702789,126.9633942,22/06/2017,10,,LCD
2156,?? ??????,???,????? ??? ????? 1428,37.48072052,126.9093247,21/08/2017,12,,LCD
2159,????,???,????? ??? ??? 244-1 ,37.47509003,126.9592285,01/11/2017,10,,LCD
2164,?????,???,????? ??? ????? 1641,37.48476791,126.9328766,28/11/2017,8,,LCD
2165,JK????,???,????? ??? ????? 1943,37.47648239,126.9653626,28/11/2017,10,,LCD
2167,???? 1???,???,????? ??? ????? 1944,37.47629547,126.9649582,28/11/2017,12,,LCD
2169,??? 2???,???,????? ??? ????? 1728,37.48218918,126.942131,28/11/2017,7,,LCD
2170,????????,???,????? ??? ????? 1451,37.48152924,126.9120331,28/11/2017,10,,LCD
2171,?????? 5???,???,????? ??? ????? 1817,37.48154831,126.9520035,28/11/2017,17,,LCD
2172,?????,???,????? ??? ??? 41,37.46940613,126.9445114,28/11/2017,20,,LCD
