"","code","latitude","longitude","install_date","LCD","QR","type"
"3551",1996,37.49539948,126.8710098,2018-10-31,20,NA,"LCD"
"3552",1998,37.49856949,126.871521,2018-11-26,8,NA,"LCD"
"3553",1999,37.49525833,126.830658,2019-03-12,15,NA,"LCD"
"3554",2000,37.5123291,126.8868332,2019-03-12,15,NA,"LCD"
"3555",2002,37.51284409,126.9524689,2017-05-12,18,NA,"LCD"
"3556",2003,37.51335907,126.9480591,2017-06-22,10,NA,"LCD"
"3557",2007,37.51293945,126.9342423,2017-05-12,20,NA,"LCD"
"3558",2008,37.5093689,126.9280701,2017-05-12,10,NA,"LCD"
"3559",2009,37.50007629,126.9210815,2017-05-26,10,NA,"LCD"
"3560",2012,37.48836136,126.9062271,2017-05-26,10,NA,"LCD"
"3561",2013,37.50585175,126.9393616,2017-05-12,30,NA,"LCD"
"3562",2015,37.49985504,126.9295654,2017-05-26,10,NA,"LCD"
"3563",2016,37.49964523,126.9270935,2017-05-12,10,NA,"LCD"
"3564",2020,37.50449753,126.9389877,2017-05-12,10,NA,"LCD"
"3565",2024,37.50217819,126.948204,2017-05-12,10,NA,"LCD"
"3566",2025,37.50938034,126.9636154,2017-05-12,15,NA,"LCD"
"3567",2026,37.50858688,126.9634934,2017-07-05,10,NA,"LCD"
"3568",2027,37.50704193,126.9591522,2017-05-12,15,NA,"LCD"
"3569",2032,37.48550797,126.9816208,2017-06-27,10,NA,"LCD"
"3570",2033,37.48149109,126.9815826,2017-05-26,10,NA,"LCD"
"3571",2034,37.47689056,126.9805756,2017-06-27,20,NA,"LCD"
"3572",2036,37.4947052,126.9823914,2017-05-12,20,NA,"LCD"
"3573",2037,37.50318909,126.97715,2017-05-12,20,NA,"LCD"
"3574",2038,37.50318146,126.9760895,2017-05-12,10,NA,"LCD"
"3575",2040,37.5063591,126.9690781,2017-05-12,10,NA,"LCD"
"3576",2041,37.48683548,126.9680481,2017-05-26,10,NA,"LCD"
"3577",2048,37.48907852,126.9735642,2017-05-26,10,NA,"LCD"
"3578",2050,37.51324844,126.9399719,2017-05-12,10,NA,"LCD"
"3579",2054,37.51054764,126.9448471,2017-05-12,10,NA,"LCD"
"3580",2056,37.49449921,126.9165268,2017-05-26,10,NA,"LCD"
"3581",2057,37.5008812,126.9417496,2017-05-12,10,NA,"LCD"
"3582",2058,37.5135231,126.9435272,2017-11-01,10,NA,"LCD"
"3583",2059,37.49707794,126.9177933,2017-11-01,10,NA,"LCD"
"3584",2060,37.48463058,126.97155,2017-11-01,10,NA,"LCD"
"3585",2061,37.50592804,126.9692307,2018-07-04,10,NA,"LCD"
"3586",2062,37.48665237,126.9678421,2017-11-01,10,NA,"LCD"
"3587",2063,37.51290131,126.9266129,2017-12-22,15,NA,"LCD"
"3588",2064,37.50535583,126.9661789,2017-12-22,10,NA,"LCD"
"3589",2065,37.51198959,126.9270859,2017-12-22,15,NA,"LCD"
"3590",2066,37.48939896,126.9071121,2018-10-02,10,NA,"LCD"
"3591",2067,37.49766922,126.9198685,2018-10-11,10,NA,"LCD"
"3592",2068,37.48815918,126.9664764,2018-10-11,12,NA,"LCD"
"3593",2069,37.4966011,126.953682,2018-10-30,7,NA,"LCD"
"3594",2070,37.51391983,126.9430695,2018-10-12,12,NA,"LCD"
"3595",2071,37.48886871,126.9719086,2019-03-26,10,NA,"LCD"
"3596",2076,37.51357651,126.9555512,2020-04-24,NA,18,"QR"
"3597",2077,37.51193619,126.9541626,2020-04-23,NA,10,"QR"
"3598",2078,37.51083755,126.9616318,2020-04-22,NA,20,"QR"
"3599",2079,37.50667191,126.9577789,2020-04-22,NA,25,"QR"
"3600",2080,37.51213455,126.9254379,2020-04-23,NA,15,"QR"
"3601",2081,37.51306152,126.929512,2020-04-23,NA,15,"QR"
"3602",2082,37.4846077,126.9817963,2020-04-26,NA,10,"QR"
"3603",2083,37.50470352,126.9607315,2020-04-22,NA,15,"QR"
"3604",2084,37.50456238,126.946785,2020-04-24,NA,25,"QR"
"3605",2085,37.50274277,126.9215775,2020-04-23,NA,20,"QR"
"3606",2086,37.48712158,126.9743576,2020-04-26,NA,22,"QR"
"3607",2088,37.50024796,126.9497299,2020-04-24,NA,10,"QR"
"3608",2089,37.4791069,126.9815064,2020-04-26,NA,10,"QR"
"3609",2090,37.48377991,126.9779205,2020-04-26,NA,15,"QR"
"3610",2091,37.48470306,126.9805908,2020-04-26,NA,15,"QR"
"3611",2092,37.50311279,126.9647141,2020-04-24,NA,15,"QR"
"3612",2093,37.50321198,126.9545975,2020-05-12,NA,12,"QR"
"3613",2094,37.49550629,126.9563751,2020-04-24,NA,30,"QR"
"3614",2095,37.49150085,126.9824066,2020-04-24,NA,10,"QR"
"3615",2096,37.50253296,126.9406433,2020-04-30,NA,13,"QR"
"3616",2102,37.48423004,126.9263916,2017-05-12,20,NA,"LCD"
"3617",2103,37.4891777,126.9192734,2017-05-12,10,NA,"LCD"
"3618",2104,37.47608948,126.9813309,2017-05-26,13,NA,"LCD"
"3619",2105,37.48025131,126.9146042,2017-05-12,12,NA,"LCD"
"3620",2106,37.47372818,126.9184036,2017-05-12,12,NA,"LCD"
"3621",2107,37.4754715,126.9364548,2017-05-26,25,NA,"LCD"
"3622",2108,37.48334122,126.9431992,2017-05-26,20,NA,"LCD"
"3623",2109,37.48622513,126.9358292,2017-06-22,15,NA,"LCD"
"3624",2110,37.48319244,126.9020309,2017-08-21,9,NA,"LCD"
"3625",2111,37.48086929,126.9533157,2017-08-24,10,NA,"LCD"
"3626",2112,37.4813385,126.9506455,2017-05-26,15,NA,"LCD"
"3627",2113,37.4846611,126.9039002,2017-07-11,10,NA,"LCD"
"3628",2115,37.47991562,126.9028397,2017-06-22,15,NA,"LCD"
"3629",2116,37.48170471,126.9508286,2017-05-26,9,NA,"LCD"
"3630",2119,37.48425674,126.9546967,2017-06-22,10,NA,"LCD"
"3631",2122,37.47805786,126.960495,2017-05-26,20,NA,"LCD"
"3632",2127,37.46488571,126.9194794,2017-05-12,10,NA,"LCD"
"3633",2128,37.47916412,126.9525833,2017-05-26,12,NA,"LCD"
"3634",2129,37.46905518,126.9581451,2017-05-26,10,NA,"LCD"
"3635",2130,37.47198868,126.9584274,2017-05-26,15,NA,"LCD"
"3636",2135,37.48440933,126.9289093,2017-05-12,9,NA,"LCD"
"3637",2136,37.48450851,126.930069,2017-09-01,8,NA,"LCD"
"3638",2137,37.48490143,126.9365311,2017-05-26,10,NA,"LCD"
"3639",2139,37.4711647,126.9370194,2017-08-21,10,NA,"LCD"
"3640",2140,37.47842789,126.9318619,2020-10-29,NA,12,"QR"
"3641",2141,37.47229385,126.9334106,2017-06-22,12,NA,"LCD"
"3642",2143,37.4706955,126.9421997,2017-06-22,10,NA,"LCD"
"3643",2144,37.47777557,126.9167557,2017-05-12,15,NA,"LCD"
"3644",2145,37.48635864,126.9429245,2017-05-26,12,NA,"LCD"
"3645",2148,37.47702789,126.9633942,2017-06-22,10,NA,"LCD"
"3646",2156,37.48072052,126.9093247,2017-08-21,12,NA,"LCD"
"3647",2159,37.47509003,126.9592285,2017-11-01,10,NA,"LCD"
"3648",2164,37.48476791,126.9328766,2017-11-28,8,NA,"LCD"
"3649",2165,37.47648239,126.9653626,2017-11-28,10,NA,"LCD"
"3650",2167,37.47629547,126.9649582,2017-11-28,12,NA,"LCD"
"3651",2169,37.48218918,126.942131,2017-11-28,7,NA,"LCD"
"3652",2170,37.48152924,126.9120331,2017-11-28,10,NA,"LCD"
"3653",2171,37.48154831,126.9520035,2017-11-28,17,NA,"LCD"
"3654",2172,37.46940613,126.9445114,2017-11-28,20,NA,"LCD"
"3655",2173,37.48974991,126.9274674,2017-11-28,10,NA,"LCD"
"3656",2174,37.48856354,126.9284821,2017-11-28,10,NA,"LCD"
"3657",2175,37.48730087,126.9287033,2017-11-28,10,NA,"LCD"
"3658",2176,37.48899078,126.9163818,2017-12-22,15,NA,"LCD"
"3659",2177,37.48712921,126.9130173,2018-09-12,19,NA,"LCD"
"3660",2178,37.46681976,126.9488068,2018-10-11,15,NA,"LCD"
"3661",2179,37.48218918,126.9461594,2018-11-02,7,NA,"LCD"
"3662",2183,37.47182846,126.9339218,2018-12-14,20,NA,"LCD"
"3663",2184,37.48949051,126.9459229,2018-11-22,10,NA,"LCD"
"3664",2185,37.47046661,126.938652,2019-09-26,10,NA,"LCD"
"3665",2186,37.4788208,126.95961,2020-04-29,NA,15,"QR"
"3666",2187,37.4867363,126.9475174,2020-04-27,NA,15,"QR"
"3667",2189,37.48275375,126.9414063,2020-04-29,NA,15,"QR"
"3668",2190,37.48368835,126.9391556,2020-04-30,NA,12,"QR"
"3669",2191,37.47068787,126.9364853,2020-04-28,NA,10,"QR"
"3670",2195,37.48464584,126.9345093,2020-04-27,NA,15,"QR"
"3671",2196,37.4833107,126.9390259,2020-04-28,NA,10,"QR"
"3672",2198,37.47946548,126.9569321,2020-04-30,NA,10,"QR"
"3673",2199,37.47877121,126.9586945,2020-04-30,NA,8,"QR"
"3674",2201,37.4532814,127.0514832,2017-06-01,20,NA,"LCD"
"3675",2202,37.44893646,127.0543747,2017-06-01,20,NA,"LCD"
"3676",2203,37.44765854,127.0550156,2017-06-27,20,NA,"LCD"
"3677",2205,37.45375061,127.0593796,2017-06-01,15,NA,"LCD"
"3678",2206,37.45435715,127.0621033,2017-06-01,20,NA,"LCD"
"3679",2207,37.45440674,127.0649262,2017-06-27,9,NA,"LCD"
"3680",2210,37.50509644,127.0131073,2017-06-01,15,NA,"LCD"
"3681",2211,37.50263596,127.0123138,2017-06-27,10,NA,"LCD"
"3682",2212,37.50065231,127.0186157,2017-06-01,20,NA,"LCD"
"3683",2213,37.5022316,127.0022583,2017-06-01,20,NA,"LCD"
"3684",2214,37.50411606,126.9974899,2017-06-01,15,NA,"LCD"
"3685",2215,37.5017128,126.9954758,2017-06-27,10,NA,"LCD"
"3686",2217,37.51304626,127.0059586,2017-06-01,20,NA,"LCD"
"3687",2219,37.50619888,127.0039444,2017-06-01,20,NA,"LCD"
"3688",2220,37.50061417,126.9861603,2017-06-01,10,NA,"LCD"
"3689",2221,37.48561096,126.9946823,2017-06-01,15,NA,"LCD"
"3690",2222,37.47806931,126.9820328,2017-06-01,10,NA,"LCD"
"3691",2223,37.47261047,126.9830093,2017-06-01,20,NA,"LCD"
"3692",2225,37.4737587,126.9952469,2017-06-01,15,NA,"LCD"
"3693",2226,37.47518158,127.0013886,2017-06-01,15,NA,"LCD"
"3694",2227,37.48905182,126.9925232,2017-06-01,15,NA,"LCD"
"3695",2228,37.48958588,126.9867249,2017-06-01,20,NA,"LCD"
"3696",2229,37.48701096,126.9849625,2017-06-01,10,NA,"LCD"
"3697",2230,37.4858284,126.9826279,2017-06-01,20,NA,"LCD"
"3698",2231,37.49691391,127.0249634,2017-06-01,15,NA,"LCD"
"3699",2233,37.49111176,127.0229569,2017-06-01,20,NA,"LCD"
"3700",2235,37.48215866,127.0027008,2017-06-01,15,NA,"LCD"
"3701",2237,37.48455811,127.0148697,2017-06-01,20,NA,"LCD"
"3702",2239,37.49421692,127.0137863,2017-06-01,10,NA,"LCD"
"3703",2241,37.48537827,127.0417023,2017-06-01,11,NA,"LCD"
"3704",2242,37.48398972,127.0341797,2017-06-01,20,NA,"LCD"
"3705",2243,37.48149109,127.0367279,2017-06-01,15,NA,"LCD"
"3706",2244,37.47785187,127.0389099,2020-09-24,NA,20,"QR"
"3707",2245,37.47361374,127.03051,2017-06-01,20,NA,"LCD"
"3708",2246,37.46920013,127.029007,2017-06-24,15,NA,"LCD"
"3709",2247,37.46263885,127.026619,2017-06-01,25,NA,"LCD"
"3710",2248,37.45995331,127.0247421,2017-06-27,10,NA,"LCD"
"3711",2249,37.45623398,127.0193481,2017-06-22,10,NA,"LCD"
"3712",2250,37.4557991,127.0162888,2017-06-22,10,NA,"LCD"
"3713",2251,37.46750641,127.0344772,2017-06-13,10,NA,"LCD"
"3714",2252,37.46332169,127.0360413,2017-06-24,25,NA,"LCD"
"3715",2255,37.47043991,127.0388565,2017-06-01,25,NA,"LCD"
"3716",2256,37.46768951,127.0403595,2017-06-01,10,NA,"LCD"
"3717",2257,37.46268845,127.0461121,2017-06-01,10,NA,"LCD"
"3718",2258,37.47153854,127.0505905,2017-06-01,20,NA,"LCD"
"3719",2259,37.51298904,127.0111771,2017-06-13,15,NA,"LCD"
"3720",2262,37.5161972,127.0092087,2017-06-01,20,NA,"LCD"
"3721",2263,37.47192764,127.0268402,2017-06-22,20,NA,"LCD"
"3722",2264,37.48855591,126.9825745,2017-06-22,9,NA,"LCD"
"3723",2265,37.49474335,126.9830627,2017-08-09,10,NA,"LCD"
"3724",2266,37.49053955,127.0081635,2017-11-01,15,NA,"LCD"
"3725",2268,37.50231934,127.0222702,2017-11-01,10,NA,"LCD"
"3726",2269,37.51034927,127.0160523,2017-11-01,10,NA,"LCD"
"3727",2270,37.44896698,127.0577393,2017-11-01,10,NA,"LCD"
"3728",2271,37.48802185,126.9941177,2017-11-01,8,NA,"LCD"
"3729",2272,37.4873085,127.010582,2017-11-01,10,NA,"LCD"
"3730",2273,37.47782898,127.038269,2017-11-01,10,NA,"LCD"
"3731",2274,37.46965027,127.0396118,2017-11-01,10,NA,"LCD"
"3732",2275,37.46157837,127.0487976,2017-11-01,10,NA,"LCD"
"3733",2276,37.47438812,127.0389023,2017-11-01,15,NA,"LCD"
"3734",2277,37.51486969,127.0152817,2017-11-01,10,NA,"LCD"
"3735",2279,37.49361801,127.014183,2017-11-28,10,NA,"LCD"
"3736",2280,37.48416138,127.0109711,2018-09-20,10,NA,"LCD"
"3737",2281,37.47597885,126.9862824,2017-11-28,7,NA,"LCD"
"3738",2282,37.47720337,127.0058365,2017-11-28,15,NA,"LCD"
"3739",2283,37.48652649,126.9891663,2017-11-28,10,NA,"LCD"
"3740",2284,37.4681015,126.9868012,2017-11-28,10,NA,"LCD"
"3741",2285,37.45742416,127.0226517,2017-11-28,15,NA,"LCD"
"3742",2286,37.4585495,127.0558853,2017-11-28,10,NA,"LCD"
"3743",2287,37.45561981,127.0671005,2017-11-28,10,NA,"LCD"
"3744",2288,37.45560837,127.0644531,2017-11-28,10,NA,"LCD"
"3745",2289,37.46429825,126.9885254,2017-11-28,10,NA,"LCD"
"3746",2293,37.48479843,127.0369949,2017-12-22,10,NA,"LCD"
"3747",2294,37.47590637,127.0462418,2017-12-22,15,NA,"LCD"
"3748",2297,37.485672,127.0159226,2018-02-26,10,NA,"LCD"
"3749",2298,37.50241089,127.0216065,2018-02-26,12,NA,"LCD"
"3750",2299,37.48646927,127.0280609,2018-10-17,12,NA,"LCD"
"3751",2301,37.52407074,127.0217896,2017-06-13,10,NA,"LCD"
"3752",2302,37.5055809,127.0242767,2017-06-13,10,NA,"LCD"
"3753",2303,37.51151657,127.0214768,2017-06-13,15,NA,"LCD"
"3754",2304,37.51252747,127.0358353,2017-06-13,10,NA,"LCD"
"3755",2305,37.52064133,127.0345078,2017-06-13,10,NA,"LCD"
"3756",2306,37.5271225,127.028717,2017-06-13,30,NA,"LCD"
"3757",2307,37.52838135,127.0390167,2017-06-13,10,NA,"LCD"
"3758",2308,37.52930069,127.0355988,2017-06-13,14,NA,"LCD"
"3759",2309,37.51890182,127.0493851,2017-06-13,10,NA,"LCD"
"3760",2310,37.52361298,127.0401764,2017-06-13,10,NA,"LCD"
"3761",2311,37.51777267,127.0430222,2017-06-13,10,NA,"LCD"
"3762",2312,37.52058029,127.0563278,2017-06-13,10,NA,"LCD"
"3763",2313,37.52511597,127.0524674,2017-06-13,10,NA,"LCD"
"3764",2314,37.52127457,127.0610352,2017-06-13,10,NA,"LCD"
"3765",2315,37.51424789,127.0611191,2017-06-13,10,NA,"LCD"
"3766",2316,37.50957489,127.0634079,2017-06-13,20,NA,"LCD"
"3767",2317,37.51588821,127.0662003,2017-06-13,10,NA,"LCD"
"3768",2318,37.51357651,127.0550308,2017-06-13,15,NA,"LCD"
"3769",2319,37.50660706,127.0546799,2017-06-13,10,NA,"LCD"
"3770",2320,37.4919281,127.0569687,2017-06-13,10,NA,"LCD"
"3771",2321,37.49611664,127.0694428,2017-06-13,10,NA,"LCD"
"3772",2322,37.50809097,127.0631027,2017-06-13,15,NA,"LCD"
"3773",2323,37.50221252,127.0672073,2017-06-13,10,NA,"LCD"
"3774",2324,37.50043869,127.0662231,2017-06-13,10,NA,"LCD"
"3775",2325,37.4986496,127.0593185,2017-06-13,10,NA,"LCD"
"3776",2326,37.50239563,127.0587997,2017-06-13,10,NA,"LCD"
"3777",2327,37.49055099,127.0314636,2017-06-13,15,NA,"LCD"
"3778",2328,37.50321198,127.0427322,2017-06-13,10,NA,"LCD"
"3779",2329,37.50235748,127.04319,2017-06-13,10,NA,"LCD"
"3780",2330,37.49219894,127.0394592,2017-06-13,10,NA,"LCD"
"3781",2331,37.49805069,127.0446014,2017-06-13,20,NA,"LCD"
"3782",2332,37.50420761,127.0489655,2017-06-13,15,NA,"LCD"
"3783",2333,37.48515701,127.0340729,2017-06-13,15,NA,"LCD"
"3784",2334,37.49375916,127.0458984,2017-06-13,15,NA,"LCD"
"3785",2335,37.48676682,127.0467606,2017-06-13,10,NA,"LCD"
"3786",2336,37.49423599,127.0474625,2017-06-13,10,NA,"LCD"
"3787",2337,37.49207687,127.0719757,2017-06-13,15,NA,"LCD"
"3788",2339,37.48326111,127.0522995,2017-06-13,10,NA,"LCD"
"3789",2340,37.47750854,127.0451737,2017-06-13,15,NA,"LCD"
"3790",2341,37.4833107,127.0849381,2017-06-13,10,NA,"LCD"
"3791",2342,37.49400711,127.0795136,2017-06-13,10,NA,"LCD"
"3792",2343,37.46531677,127.1077271,2017-06-13,10,NA,"LCD"
"3793",2344,37.46506119,127.1011963,2017-06-13,10,NA,"LCD"
"3794",2347,37.51863861,127.0354004,2017-08-22,15,NA,"LCD"
"3795",2348,37.50723267,127.0568543,2020-11-24,NA,20,"QR"
"3796",2349,37.50154495,127.0385666,2017-08-21,10,NA,"LCD"
"3797",2350,37.49482346,127.047905,2017-08-21,10,NA,"LCD"
"3798",2351,37.48387909,127.0890274,2017-08-01,15,NA,"LCD"
"3799",2352,37.51758957,127.0350266,2017-08-22,10,NA,"LCD"
"3800",2353,37.51681137,127.0404739,2017-08-22,10,NA,"LCD"
"3801",2354,37.51978683,127.0567627,2017-08-21,5,NA,"LCD"
"3802",2355,37.50912094,127.0623093,2017-08-21,25,NA,"LCD"
"3803",2356,37.51807022,127.0471191,2017-08-21,10,NA,"LCD"
"3804",2357,37.50194931,127.0427704,2017-08-25,15,NA,"LCD"
"3805",2358,37.48138428,127.0539169,2017-08-21,10,NA,"LCD"
"3806",2359,37.47560501,127.0503769,2017-08-21,10,NA,"LCD"
"3807",2360,37.4928093,127.0413895,2017-08-21,15,NA,"LCD"
"3808",2361,37.52684402,127.0282593,2017-11-01,10,NA,"LCD"
"3809",2362,37.51763535,127.0224533,2017-11-01,10,NA,"LCD"
"3810",2363,37.51913834,127.0275192,2017-11-01,15,NA,"LCD"
"3811",2364,37.52124023,127.0318985,2017-11-01,10,NA,"LCD"
"3812",2365,37.52330017,127.038475,2017-11-01,15,NA,"LCD"
"3813",2368,37.48934174,127.0412979,2017-11-01,10,NA,"LCD"
"3814",2369,37.50542831,127.0528717,2017-11-01,20,NA,"LCD"
"3815",2370,37.49655151,127.0542984,2017-11-01,20,NA,"LCD"
"3816",2371,37.51474762,127.0351334,2017-11-01,10,NA,"LCD"
"3817",2372,37.49449921,127.063797,2017-11-01,10,NA,"LCD"
"3818",2373,37.48927689,127.0655747,2017-11-01,20,NA,"LCD"
"3819",2375,37.48735046,127.1009979,2017-11-01,10,NA,"LCD"
"3820",2376,37.48677826,127.1005173,2017-11-01,20,NA,"LCD"
"3821",2377,37.48683548,127.1027527,2017-11-01,10,NA,"LCD"
"3822",2380,37.51169586,127.0493469,2017-11-28,15,NA,"LCD"
"3823",2381,37.50636673,127.034523,2017-11-28,8,NA,"LCD"
"3824",2382,37.50134277,127.0504684,2017-11-28,11,NA,"LCD"
"3825",2383,37.46632767,127.0948868,2017-11-28,10,NA,"LCD"
"3826",2384,37.47602844,127.1059418,2017-12-22,10,NA,"LCD"
"3827",2385,37.51395035,127.0301514,2017-12-22,10,NA,"LCD"
"3828",2386,37.50958633,127.0409088,2020-08-10,NA,10,"QR"
"3829",2387,37.47245407,127.096077,2018-02-26,10,NA,"LCD"
"3830",2388,37.51678467,127.0516129,2018-07-04,10,NA,"LCD"
"3831",2389,37.48616028,127.0672379,2018-11-04,15,NA,"LCD"
"3832",2390,37.48088074,127.0630417,2018-10-08,10,NA,"LCD"
"3833",2391,37.47598648,127.0596237,2018-10-08,10,NA,"LCD"
"3834",2392,37.47447205,127.0554504,2018-10-08,15,NA,"LCD"
"3835",2393,37.47200012,127.0513382,2018-10-08,10,NA,"LCD"
"3836",2394,37.48029709,127.0542603,2020-12-04,NA,10,"QR"
"3837",2395,37.47929001,127.0557327,2018-10-08,10,NA,"LCD"
"3838",2396,37.48574066,127.0510483,2018-10-08,15,NA,"LCD"
"3839",2398,37.50811005,127.0394516,2018-10-30,10,NA,"LCD"
"3840",2401,37.48656082,127.0826721,2018-09-14,15,NA,"LCD"
"3841",2403,37.48871994,127.0745392,2018-10-08,15,NA,"LCD"
"3842",2404,37.49180984,127.0731583,2018-10-08,10,NA,"LCD"
"3843",2405,37.51871109,127.0508499,2018-10-08,20,NA,"LCD"
"3844",2406,37.5175705,127.0236435,2018-11-04,10,NA,"LCD"
"3845",2407,37.49847031,127.0301132,2018-09-18,10,NA,"LCD"
"3846",2408,37.4773407,127.1132736,2018-10-02,14,NA,"LCD"
"3847",2409,37.49206161,127.0307465,2018-11-14,20,NA,"LCD"
"3848",2410,37.49959946,127.0337524,2020-12-31,NA,10,"QR"
"3849",2411,37.47296906,127.1122284,2019-02-25,15,NA,"LCD"
"3850",2412,37.49179077,127.0882111,2018-11-14,15,NA,"LCD"
"3851",2413,37.49095917,127.0549851,2020-02-18,NA,20,"QR"
"3852",2414,37.48897171,127.0518265,2020-02-18,NA,20,"QR"
"3853",2415,37.49667358,127.0534287,2020-02-14,NA,15,"QR"
"3854",2416,37.4958992,127.0521927,2020-02-14,NA,10,"QR"
"3855",2417,37.50799942,127.0452499,2020-02-14,NA,10,"QR"
"3856",2418,37.51393509,127.0598221,2020-02-14,NA,10,"QR"
"3857",2419,37.51430893,127.0597,2020-02-14,NA,20,"QR"
"3858",2420,37.49689484,127.070137,2020-02-18,NA,20,"QR"
"3859",2421,37.504673,127.025795,2020-02-14,NA,15,"QR"
"3860",2422,37.48416901,127.0948486,2020-02-18,NA,10,"QR"
"3861",2423,37.4908371,127.0806503,2020-02-18,NA,10,"QR"
"3862",2425,37.46461868,127.1068497,2020-02-18,NA,20,"QR"
"3863",2426,37.46829605,127.1046982,2020-02-18,NA,10,"QR"
"3864",2427,37.48485184,127.0583725,2020-02-18,NA,10,"QR"
"3865",2428,37.48236847,127.0611877,2020-02-18,NA,10,"QR"
"3866",2429,37.52745438,127.0404282,2020-02-14,NA,10,"QR"
"3867",2430,37.50024414,127.0360565,2020-02-14,NA,10,"QR"
"3868",2431,37.49411774,127.0629044,2020-02-18,NA,10,"QR"
"3869",2501,37.45066071,127.0570602,2018-09-03,10,NA,"LCD"
"3870",2502,37.49195099,127.0085526,2018-10-02,9,NA,"LCD"
"3871",2503,37.50381088,127.0213623,2018-10-02,10,NA,"LCD"
"3872",2504,37.51588058,127.0193024,2018-10-30,10,NA,"LCD"
"3873",2505,37.49325943,127.0295334,2018-09-18,12,NA,"LCD"
"3874",2506,37.47909164,126.9906769,2018-09-18,10,NA,"LCD"
"3875",2508,37.48297882,127.0422592,2018-09-18,10,NA,"LCD"
"3876",2509,37.49845505,126.9933395,2018-09-18,16,NA,"LCD"
"3877",2510,37.48303986,127.0214615,2019-03-26,8,NA,"LCD"
"3878",2511,37.48366165,126.9823227,2019-03-14,10,NA,"LCD"
"3879",2514,37.50364304,127.0160217,2020-02-20,NA,10,"QR"
"3880",2515,37.49892807,127.0247269,2020-02-20,NA,15,"QR"
"3881",2516,37.45441818,127.052742,2020-02-19,NA,10,"QR"
"3882",2517,37.48768234,127.0247879,2020-02-19,NA,20,"QR"
"3883",2518,37.48731613,127.0248947,2020-02-19,NA,20,"QR"
"3884",2519,37.49100876,127.0235214,2020-02-20,NA,15,"QR"
"3885",2520,37.49619293,127.0210114,2020-02-20,NA,20,"QR"
"3886",2521,37.49556351,127.0191803,2020-02-20,NA,13,"QR"
"3887",2523,37.51019287,127.0072556,2020-02-21,NA,10,"QR"
"3888",2524,37.50735092,127.0080185,2020-02-21,NA,10,"QR"
"3889",2525,37.5056076,127.0021591,2020-02-21,NA,15,"QR"
"3890",2526,37.50478745,126.9999237,2020-02-21,NA,10,"QR"
"3891",2527,37.50296021,126.9935989,2020-02-21,NA,10,"QR"
"3892",2528,37.4937706,126.9900665,2020-02-23,NA,10,"QR"
"3893",2529,37.48991776,126.9920807,2020-02-23,NA,12,"QR"
"3894",2530,37.4977951,126.9870682,2020-02-23,NA,15,"QR"
"3895",2531,37.49420547,126.989357,2020-02-23,NA,10,"QR"
"3896",2532,37.47820282,127.0087814,2020-02-19,NA,10,"QR"
"3897",2533,37.48087692,127.0145264,2020-02-19,NA,10,"QR"
"3898",2534,37.45563126,127.0809784,2020-02-19,NA,10,"QR"
"3899",2535,37.50362396,126.9973221,2020-02-21,NA,15,"QR"
"3900",2536,37.45924759,127.0416336,2020-02-19,NA,20,"QR"
"3901",2537,37.48257065,127.036438,2020-02-20,NA,10,"QR"
"3902",2538,37.52026749,127.0152512,2020-02-20,NA,10,"QR"
"3903",2539,37.46540833,127.0437775,2020-02-19,NA,10,"QR"
"3904",2540,37.49905014,126.996254,2020-02-21,NA,10,"QR"
"3905",2541,37.43097687,127.0703354,2020-02-19,NA,15,"QR"
"3906",2542,37.50508881,127.0239105,2020-02-14,NA,10,"QR"
"3907",2545,37.49721146,127.0042725,2020-02-21,NA,18,"QR"
"3908",2547,37.51904678,127.0122833,2020-05-28,NA,10,"QR"
"3909",2548,37.50847626,127.0167618,2020-06-15,NA,10,"QR"
"3910",2549,37.45924759,127.0239029,2020-06-15,NA,10,"QR"
"3911",2550,37.46738434,127.0414581,2020-06-15,NA,10,"QR"
"3912",2601,37.5067482,127.0988312,2018-09-12,10,NA,"LCD"
"3913",2603,37.48080063,127.1303406,2018-09-14,10,NA,"LCD"
"3914",2604,37.53131104,127.1112824,2018-09-14,10,NA,"LCD"
"3915",2605,37.47129822,127.1270905,2018-09-14,15,NA,"LCD"
"3916",2606,37.48173904,127.1432266,2018-09-14,10,NA,"LCD"
"3917",2607,37.47064972,127.1271133,2018-11-05,15,NA,"LCD"
"3918",2608,37.51435852,127.1061935,2018-11-12,15,NA,"LCD"
"3919",2609,37.52048874,127.1352005,2018-11-14,10,NA,"LCD"
"3920",2610,37.51045227,127.1064072,2018-11-14,10,NA,"LCD"
"3921",2611,37.53633118,127.1161804,2018-11-14,7,NA,"LCD"
"3922",2612,37.48871994,127.1098251,2018-11-14,10,NA,"LCD"
"3923",2613,37.51678085,127.0904923,2018-11-14,18,NA,"LCD"
"3924",2614,37.50186157,127.1172333,2018-11-14,15,NA,"LCD"
"3925",2615,37.48834991,127.1207809,2018-11-14,15,NA,"LCD"
"3926",2616,37.49704742,127.1403503,2018-11-27,10,NA,"LCD"
"3927",2617,37.49618149,127.138031,2018-11-27,15,NA,"LCD"
"3928",2618,37.50471115,127.0875626,2018-12-03,14,NA,"LCD"
"3929",2619,37.50233841,127.0964432,2018-11-15,NA,9,"QR"
"3930",2620,37.50997925,127.1123123,2018-11-14,15,NA,"LCD"
"3931",2621,37.51665878,127.1162567,2018-11-14,15,NA,"LCD"
